CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
8175,2024-05-26 23:04:00,2024-05-27 01:00:23,2024-05-28 13:55:00,12.493765,76.990247,Attempt to Murder reported in Kalaburagi area
8176,2024-01-28 17:42:00,2024-01-28 18:09:46,2024-01-29 23:21:00,15.030235,75.886316,Grievous Hurt reported in Ballari area
8177,2024-06-26 13:03:00,2024-06-26 14:26:26,2024-07-03 14:33:00,14.441992,75.89988,Arson reported in Vijayapur area
8178,2026-03-22 20:15:00,2026-03-23 00:49:50,2026-03-29 04:36:00,12.259723,75.718757,Kidnapping reported in Mandya area
8179,2026-06-24 20:08:00,2026-06-24 20:40:03,2026-07-04 19:48:00,13.032022,77.58694,Sexual Harassment reported in Bengaluru Urban area
8180,2025-09-25 19:28:00,2025-09-25 20:06:34,2025-10-01 13:33:00,15.533463,75.057426,Attempt to Murder reported in Davanagere area
8181,2024-12-25 19:52:00,2024-12-25 23:54:29,2024-12-26 04:13:00,14.447596,75.860845,Kidnapping reported in Vijayapur area
8182,2026-03-18 18:21:00,2026-03-18 22:33:32,2026-03-21 03:05:00,14.784958,75.462327,Burglary reported in Dakshina Kannada area
8183,2024-03-11 18:45:00,2024-03-11 19:26:20,2024-03-16 13:39:00,14.280944,75.058409,Rioting reported in Shivamogga area
8184,2026-06-13 05:34:00,2026-06-13 07:43:40,2026-06-13 17:33:00,12.962937,77.516231,Fraud reported in Bengaluru Urban area
8185,2024-05-08 00:58:00,2024-05-08 03:14:10,2024-05-16 08:28:00,12.083921,76.569874,Drug Possession reported in Koppal area
8186,2026-05-19 16:01:00,2026-05-19 16:24:02,2026-05-21 18:50:00,13.212247,75.733669,Human Trafficking reported in Chikkamagaluru area
8187,2024-08-06 00:06:00,2024-08-06 01:55:01,2024-08-20 14:58:00,12.495826,77.104373,NDPS Act reported in Ramanagara area
8188,2026-01-17 17:21:00,2026-01-17 22:54:02,2026-01-29 02:03:00,13.297803,74.772335,Grievous Hurt reported in Udupi area
8189,2024-08-03 15:15:00,2024-08-03 16:31:30,2024-08-08 19:54:00,12.957273,77.609535,Domestic Violence reported in Bengaluru Urban area
8190,2026-06-04 15:23:00,2026-06-04 16:10:00,2026-06-12 11:37:00,13.472043,77.649031,Murder reported in Chikkaballapura area
8191,2025-03-13 00:06:00,2025-03-13 01:39:43,2025-03-22 11:55:00,13.325531,74.835617,Arms Act reported in Udupi area
8192,2025-05-27 16:12:00,2025-05-27 20:48:50,2025-06-03 16:47:00,15.003844,75.906965,Dowry Death reported in Ballari area
8193,2024-04-04 22:06:00,2024-04-05 00:05:01,2024-04-13 04:22:00,15.191527,75.878947,Murder reported in Ballari area
8194,2025-05-29 17:14:00,2025-05-29 22:38:56,2025-06-12 18:07:00,12.493102,76.905964,Theft reported in Hassan area
8195,2025-11-12 16:59:00,2025-11-12 17:45:08,2025-11-19 16:19:00,14.440363,75.927283,Fraud reported in Kolar area
8196,2024-10-17 17:45:00,2024-10-17 23:15:09,2024-10-31 04:00:00,14.272106,76.51031,Murder reported in Chitradurga area
8197,2025-06-20 11:23:00,2025-06-20 14:52:09,2025-06-28 04:10:00,14.513522,75.948737,Domestic Violence reported in Vijayapur area
8198,2026-03-01 14:30:00,2026-03-01 19:48:47,2026-03-15 07:23:00,12.501999,75.635445,Domestic Violence reported in Mandya area
8199,2026-03-31 09:28:00,2026-03-31 11:21:00,2026-03-31 10:54:00,16.026501,74.59211,Rioting reported in Belagavi area
8200,2024-09-04 01:11:00,2024-09-04 02:03:20,2024-09-06 21:41:00,13.335136,74.760299,Murder reported in Kodagu area
8201,2025-09-12 03:03:00,2025-09-12 03:35:11,2025-09-19 17:35:00,14.436134,75.869352,Hurt reported in Vijayapur area
8202,2026-03-06 18:47:00,2026-03-06 22:13:15,2026-03-13 18:57:00,13.279298,75.747691,Vehicle Theft reported in Chikkamagaluru area
8203,2025-02-23 10:17:00,2025-02-23 10:49:04,2025-03-06 02:15:00,12.54793,76.850172,Human Trafficking reported in Ramanagara area
8204,2026-03-28 19:33:00,2026-03-28 23:43:38,2026-04-12 01:06:00,14.577363,76.040007,Hurt reported in Vijayapur area
8205,2025-04-13 17:25:00,2025-04-13 19:34:52,2025-04-19 06:58:00,14.564303,75.960605,Hurt reported in Vijayapur area
8206,2024-10-22 06:36:00,2024-10-22 11:46:23,2024-11-06 01:20:00,13.315509,75.771239,Human Trafficking reported in Chikkamagaluru area
8207,2024-08-21 01:28:00,2024-08-21 02:58:15,2024-08-25 02:57:00,13.408298,74.657871,Forgery reported in Kodagu area
8208,2025-06-25 18:53:00,2025-06-26 00:46:12,2025-06-27 03:07:00,14.329327,76.440798,Chain Snatching reported in Chitradurga area
8209,2024-05-29 12:16:00,2024-05-29 18:11:34,2024-06-08 00:59:00,15.61997,75.019684,Sexual Harassment reported in Davanagere area
8210,2024-10-25 09:35:00,2024-10-25 13:53:43,2024-11-06 06:14:00,12.894799,77.557688,Dowry Death reported in Vijayanagara area
8211,2026-07-12 03:11:00,2026-07-12 08:30:57,2026-07-18 07:42:00,12.62125,76.941816,NDPS Act reported in Mysuru area
8212,2025-03-25 00:12:00,2025-03-25 05:50:17,2025-04-04 18:47:00,15.915027,74.586195,NDPS Act reported in Bagalkot area
8213,2026-01-21 00:55:00,2026-01-21 01:12:18,2026-01-25 06:54:00,13.865398,75.679583,Human Trafficking reported in Gadag area
8214,2025-05-28 05:43:00,2025-05-28 08:39:10,2025-06-04 13:11:00,14.175869,76.429003,Arms Act reported in Chitradurga area
8215,2024-05-24 05:53:00,2024-05-24 08:45:32,2024-06-01 18:56:00,15.219261,75.849985,Human Trafficking reported in Ballari area
8216,2025-09-17 07:08:00,2025-09-17 11:05:28,2025-10-01 07:37:00,15.899099,74.441273,Burglary reported in Belagavi area
8217,2025-04-28 23:27:00,2025-04-29 00:38:12,2025-05-07 17:05:00,15.116585,76.688543,Rioting reported in Dharwad area
8218,2025-05-17 20:01:00,2025-05-18 00:25:55,2025-05-31 00:46:00,14.581927,75.800514,Burglary reported in Vijayapur area
8219,2026-02-27 18:16:00,2026-02-27 22:05:37,2026-03-04 15:18:00,12.541167,76.960667,Sexual Harassment reported in Ramanagara area
8220,2026-06-13 10:34:00,2026-06-13 12:26:13,2026-06-23 21:09:00,13.304861,74.781776,Human Trafficking reported in Kodagu area
8221,2026-05-09 02:38:00,2026-05-09 04:48:32,2026-05-24 00:34:00,13.004829,77.584566,PoCSO Act reported in Vijayanagara area
8222,2024-05-02 20:01:00,2024-05-02 21:51:56,2024-05-17 05:06:00,12.969411,77.633403,Kidnapping reported in Bengaluru Urban area
8223,2026-05-13 08:42:00,2026-05-13 12:12:22,2026-05-23 22:41:00,15.936424,74.571333,Arson reported in Belagavi area
8224,2024-11-01 00:12:00,2024-11-01 05:24:41,2024-11-05 02:14:00,12.233717,76.649748,Grievous Hurt reported in Haveri area
8225,2024-06-14 23:50:00,2024-06-15 01:21:53,2024-06-20 21:52:00,13.29204,74.753761,Attempt to Murder reported in Udupi area
8226,2024-09-17 00:40:00,2024-09-17 02:39:21,2024-09-25 22:56:00,13.30921,77.605931,Grievous Hurt reported in Bengaluru Rural area
8227,2024-01-19 22:56:00,2024-01-20 03:56:07,2024-01-21 09:17:00,14.775026,75.445165,Rape reported in Dakshina Kannada area
8228,2024-02-21 18:12:00,2024-02-21 20:39:43,2024-03-01 11:46:00,15.059296,76.968445,Human Trafficking reported in Dharwad area
8229,2024-05-16 19:00:00,2024-05-16 23:51:12,2024-05-24 01:40:00,15.763623,74.486348,Arson reported in Bagalkot area
8230,2024-08-31 04:04:00,2024-08-31 07:16:55,2024-09-15 01:44:00,12.492285,76.954641,Kidnapping reported in Hassan area
8231,2026-04-14 05:19:00,2026-04-14 06:39:40,2026-04-19 06:32:00,14.637957,75.938108,Hurt reported in Kolar area
8232,2023-12-30 20:49:00,2023-12-31 01:01:41,2024-01-09 14:59:00,12.5815,76.959383,Arms Act reported in Kalaburagi area
8233,2025-07-07 05:00:00,2025-07-07 10:27:20,2025-07-13 18:11:00,14.957705,75.523656,Fraud reported in Dakshina Kannada area
8234,2024-04-03 17:35:00,2024-04-03 19:49:27,2024-04-10 17:15:00,12.087122,76.785818,Human Trafficking reported in Koppal area
8235,2025-06-19 11:45:00,2025-06-19 16:59:59,2025-06-25 23:12:00,14.795271,75.555304,Kidnapping reported in Dakshina Kannada area
8236,2024-01-07 23:31:00,2024-01-08 04:21:55,2024-01-18 12:26:00,13.885469,75.662912,Robbery reported in Raichur area
8237,2025-01-23 06:57:00,2025-01-23 10:24:24,2025-01-26 21:26:00,13.113306,78.215719,Rioting reported in Tumakuru area
8238,2025-12-17 21:37:00,2025-12-18 02:38:34,2025-12-28 07:02:00,14.581431,76.025106,Attempt to Murder reported in Vijayapur area
8239,2024-08-09 13:08:00,2024-08-09 13:30:08,2024-08-18 09:14:00,14.087867,75.666144,Arms Act reported in Uttara Kannada area
8240,2024-10-10 04:32:00,2024-10-10 05:11:52,2024-10-11 00:01:00,12.323323,75.824339,Arson reported in Mandya area
8241,2026-01-01 07:09:00,2026-01-01 07:50:49,2026-01-09 02:01:00,14.391927,76.021794,Cyber Crime reported in Vijayapur area
8242,2024-09-25 02:49:00,2024-09-25 02:50:54,2024-10-02 10:43:00,12.40349,76.861332,Human Trafficking reported in Ramanagara area
8243,2026-05-22 17:02:00,2026-05-22 18:24:20,2026-05-30 14:33:00,13.312401,74.699243,Cheating reported in Kodagu area
8244,2024-11-09 21:34:00,2024-11-10 00:00:18,2024-11-16 05:03:00,12.525333,76.725688,Burglary reported in Kalaburagi area
8245,2024-08-31 15:12:00,2024-08-31 20:45:33,2024-09-14 19:49:00,14.227764,75.005051,Arms Act reported in Shivamogga area
8246,2023-12-31 21:58:00,2023-12-31 23:39:14,2024-01-08 21:31:00,15.790407,74.559869,Cyber Crime reported in Belagavi area
8247,2025-03-06 01:38:00,2025-03-06 01:50:39,2025-03-18 09:51:00,13.823132,75.438633,Forgery reported in Gadag area
8248,2025-02-03 09:52:00,2025-02-03 13:17:00,2025-02-12 17:13:00,13.238822,77.610523,Robbery reported in Bengaluru Rural area
8249,2026-05-29 11:13:00,2026-05-29 16:14:32,2026-06-12 00:52:00,17.94724,77.466338,Fraud reported in Bidar area
8250,2025-02-08 17:27:00,2025-02-08 20:33:40,2025-02-22 17:08:00,15.839811,74.523978,PoCSO Act reported in Belagavi area
8251,2024-01-08 05:59:00,2024-01-08 08:51:05,2024-01-14 18:40:00,17.951275,77.513448,Theft reported in Bidar area
8252,2025-02-13 19:32:00,2025-02-13 20:03:23,2025-02-18 11:22:00,11.943944,77.27846,Arson reported in Chamarajanagar area
8253,2024-01-01 19:17:00,2024-01-01 21:03:44,2024-01-05 10:04:00,13.918912,75.560992,Murder reported in Gadag area
8254,2024-10-10 00:39:00,2024-10-10 02:06:23,2024-10-19 12:46:00,12.546987,76.871902,Domestic Violence reported in Mysuru area
8255,2025-07-14 07:00:00,2025-07-14 07:47:45,2025-07-23 21:30:00,15.133539,76.925863,Murder reported in Dharwad area
8256,2024-09-15 21:22:00,2024-09-16 01:29:50,2024-09-23 20:30:00,12.889558,77.703246,Theft reported in Bengaluru Urban area
8257,2024-11-24 20:13:00,2024-11-24 20:31:46,2024-12-09 16:17:00,14.190379,75.682569,PoCSO Act reported in Uttara Kannada area
8258,2025-09-25 04:47:00,2025-09-25 05:36:31,2025-09-25 13:10:00,13.068428,78.019488,NDPS Act reported in Tumakuru area
8259,2025-11-30 13:04:00,2025-11-30 17:37:52,2025-12-10 02:47:00,13.320152,74.820327,Drug Possession reported in Udupi area
8260,2024-08-01 08:27:00,2024-08-01 10:40:09,2024-08-02 03:08:00,13.530768,77.72426,Forgery reported in Chikkaballapura area
8261,2025-12-07 08:35:00,2025-12-07 11:57:40,2025-12-20 03:11:00,15.720667,74.407528,Murder reported in Bagalkot area
8262,2026-01-30 02:50:00,2026-01-30 08:26:30,2026-02-10 03:03:00,14.334835,76.366788,Domestic Violence reported in Chitradurga area
8263,2025-09-30 17:45:00,2025-09-30 22:59:41,2025-10-05 04:42:00,13.128252,78.095612,PoCSO Act reported in Tumakuru area
8264,2025-09-09 06:08:00,2025-09-09 11:39:59,2025-09-20 13:35:00,14.180752,74.953141,Dowry Death reported in Shivamogga area
8265,2024-05-24 18:05:00,2024-05-24 18:19:39,2024-05-28 00:22:00,11.871301,77.165341,Attempt to Murder reported in Chamarajanagar area
8266,2026-04-18 12:54:00,2026-04-18 14:04:50,2026-04-19 05:03:00,13.4018,77.777682,Attempt to Murder reported in Chikkaballapura area
8267,2024-05-03 09:12:00,2024-05-03 13:36:40,2024-05-11 04:22:00,14.424364,75.942633,Hurt reported in Kolar area
8268,2025-03-25 06:46:00,2025-03-25 07:25:43,2025-04-06 02:28:00,14.113067,75.009775,Cheating reported in Shivamogga area
8269,2024-11-06 23:41:00,2024-11-07 04:21:44,2024-11-11 22:09:00,14.231493,75.155358,Cheating reported in Shivamogga area
8270,2025-04-18 01:35:00,2025-04-18 04:02:09,2025-04-18 12:08:00,12.385981,75.609721,Robbery reported in Mandya area
8271,2024-04-16 21:16:00,2024-04-16 21:48:10,2024-04-17 06:26:00,14.152809,74.972672,Human Trafficking reported in Shivamogga area
8272,2025-06-19 17:41:00,2025-06-19 17:58:43,2025-07-02 21:48:00,14.335606,75.90755,Theft reported in Vijayapur area
8273,2024-12-02 18:28:00,2024-12-02 19:15:45,2024-12-06 01:01:00,14.186494,75.05338,Domestic Violence reported in Shivamogga area
8274,2026-01-18 01:49:00,2026-01-18 03:23:41,2026-01-26 05:32:00,13.47388,77.762034,Forgery reported in Chikkaballapura area
8275,2025-07-11 03:32:00,2025-07-11 04:12:44,2025-07-13 15:53:00,14.466205,75.919788,Theft reported in Kolar area
8276,2024-10-29 13:37:00,2024-10-29 15:08:20,2024-10-30 05:07:00,12.925752,77.594072,Rape reported in Vijayanagara area
8277,2025-04-04 02:27:00,2025-04-04 08:19:36,2025-04-15 00:58:00,15.287308,75.853834,Theft reported in Ballari area
8278,2025-12-27 07:33:00,2025-12-27 10:02:17,2025-12-30 12:02:00,14.374003,75.998112,PoCSO Act reported in Kolar area
8279,2026-05-16 15:16:00,2026-05-16 19:20:08,2026-05-23 22:31:00,13.405057,74.747172,Arms Act reported in Kodagu area
8280,2024-06-10 11:54:00,2024-06-10 15:25:45,2024-06-11 07:13:00,13.153433,77.753461,Rioting reported in Bengaluru Urban area
8281,2024-07-29 17:07:00,2024-07-29 21:00:05,2024-08-06 03:29:00,15.101897,75.861931,Dowry Death reported in Ballari area
8282,2024-07-24 02:59:00,2024-07-24 06:13:33,2024-08-06 13:25:00,14.617911,75.975622,Robbery reported in Kolar area
8283,2025-10-11 10:25:00,2025-10-11 11:20:35,2025-10-17 07:33:00,14.21685,74.976391,Forgery reported in Shivamogga area
8284,2025-01-19 01:12:00,2025-01-19 04:33:25,2025-01-23 07:56:00,13.376215,75.716033,Cyber Crime reported in Chikkamagaluru area
8285,2024-01-29 14:03:00,2024-01-29 17:22:01,2024-02-11 21:27:00,14.476169,76.047628,Arms Act reported in Kolar area
8286,2024-12-10 18:45:00,2024-12-10 19:17:34,2024-12-25 06:52:00,12.233227,76.622681,PoCSO Act reported in Koppal area
8287,2024-11-29 00:27:00,2024-11-29 00:55:24,2024-12-04 07:52:00,15.830906,74.410571,Fraud reported in Bagalkot area
8288,2024-02-21 10:15:00,2024-02-21 11:50:39,2024-03-02 01:34:00,14.194531,76.365956,Domestic Violence reported in Chitradurga area
8289,2024-10-19 21:15:00,2024-10-19 22:11:25,2024-10-31 09:42:00,12.49464,76.994254,Kidnapping reported in Kalaburagi area
8290,2024-09-09 17:24:00,2024-09-09 20:16:23,2024-09-10 01:18:00,14.119315,76.347221,Attempt to Murder reported in Chitradurga area
8291,2026-06-18 15:45:00,2026-06-18 20:04:14,2026-06-26 04:51:00,12.481991,75.631867,Domestic Violence reported in Mandya area
8292,2024-07-20 05:51:00,2024-07-20 10:57:39,2024-07-27 17:27:00,15.083208,75.991976,Cheating reported in Ballari area
8293,2026-03-28 11:42:00,2026-03-28 13:45:01,2026-04-07 20:47:00,12.301853,75.720442,Human Trafficking reported in Mandya area
8294,2025-09-26 15:04:00,2025-09-26 16:33:25,2025-10-02 01:26:00,15.196926,76.984723,Rioting reported in Dharwad area
8295,2024-03-07 01:05:00,2024-03-07 02:46:11,2024-03-14 07:27:00,13.50155,77.738509,PoCSO Act reported in Chikkaballapura area
8296,2025-12-27 02:42:00,2025-12-27 04:34:39,2026-01-05 10:41:00,15.139516,76.989311,Theft reported in Dharwad area
8297,2025-10-27 18:49:00,2025-10-27 22:09:24,2025-10-31 20:09:00,12.531714,76.808667,Rioting reported in Yadgir area
8298,2025-07-17 07:20:00,2025-07-17 07:41:21,2025-07-29 20:17:00,14.146256,76.207126,Arms Act reported in Chitradurga area
8299,2025-11-10 04:43:00,2025-11-10 09:58:39,2025-11-20 02:43:00,12.94211,77.67005,Kidnapping reported in Vijayanagara area
8300,2026-05-02 14:38:00,2026-05-02 16:34:38,2026-05-07 05:16:00,13.148818,74.636416,Forgery reported in Udupi area
8301,2025-11-27 01:53:00,2025-11-27 02:09:28,2025-12-01 07:06:00,12.941421,77.653794,Robbery reported in Vijayanagara area
8302,2025-04-21 16:15:00,2025-04-21 22:13:26,2025-04-22 23:45:00,14.097431,75.720769,NDPS Act reported in Uttara Kannada area
8303,2024-12-22 10:05:00,2024-12-22 13:30:19,2024-12-24 23:30:00,12.628433,76.847245,Fraud reported in Kalaburagi area
8304,2025-05-16 17:08:00,2025-05-16 22:00:56,2025-05-28 05:24:00,11.98068,77.202685,Human Trafficking reported in Chamarajanagar area
8305,2025-06-06 09:40:00,2025-06-06 13:36:05,2025-06-13 11:30:00,17.834004,77.49095,Drug Possession reported in Bidar area
8306,2025-01-22 05:48:00,2025-01-22 09:21:58,2025-02-04 15:54:00,13.386205,77.846601,Rioting reported in Chikkaballapura area
8307,2026-06-16 22:48:00,2026-06-16 23:31:21,2026-06-25 19:08:00,14.476143,75.87469,Chain Snatching reported in Kolar area
8308,2024-12-27 11:17:00,2024-12-27 15:34:35,2025-01-09 07:35:00,13.312505,77.731821,Sexual Harassment reported in Bengaluru Rural area
8309,2026-01-20 19:13:00,2026-01-20 20:23:27,2026-01-29 08:05:00,14.566116,75.929354,Sexual Harassment reported in Vijayapur area
8310,2026-03-22 03:41:00,2026-03-22 07:29:02,2026-03-23 19:44:00,12.92306,77.381221,Kidnapping reported in Vijayanagara area
8311,2025-10-25 10:33:00,2025-10-25 12:28:37,2025-11-02 10:51:00,12.119923,77.241595,Hurt reported in Chamarajanagar area
8312,2026-05-04 06:00:00,2026-05-04 11:11:38,2026-05-11 23:27:00,14.350975,76.421535,Kidnapping reported in Chitradurga area
8313,2025-02-21 18:21:00,2025-02-21 20:35:05,2025-02-22 17:45:00,14.447257,75.77545,PoCSO Act reported in Kolar area
8314,2025-09-07 16:51:00,2025-09-07 20:08:33,2025-09-20 21:05:00,12.513609,76.779077,Arson reported in Hassan area
8315,2025-11-30 01:53:00,2025-11-30 02:26:14,2025-12-07 19:30:00,14.274706,75.024312,Drug Possession reported in Shivamogga area
8316,2026-06-10 08:52:00,2026-06-10 14:49:32,2026-06-20 06:43:00,14.146422,74.966221,Drug Possession reported in Shivamogga area
8317,2024-03-24 19:53:00,2024-03-24 22:17:10,2024-04-05 16:04:00,12.486255,76.856342,Arms Act reported in Yadgir area
8318,2025-02-22 15:19:00,2025-02-22 16:35:26,2025-02-28 02:44:00,15.878105,74.537522,Vehicle Theft reported in Belagavi area
8319,2024-09-04 05:34:00,2024-09-04 08:14:00,2024-09-16 21:37:00,15.147111,75.84221,Robbery reported in Ballari area
8320,2025-04-08 15:35:00,2025-04-08 20:11:59,2025-04-22 21:08:00,15.84379,74.459088,Kidnapping reported in Belagavi area
8321,2026-04-29 22:06:00,2026-04-30 03:37:00,2026-05-10 07:47:00,15.694598,74.466876,Rape reported in Belagavi area
8322,2026-05-11 22:11:00,2026-05-12 03:12:41,2026-05-24 07:59:00,13.386946,77.673519,NDPS Act reported in Chikkaballapura area
8323,2024-01-24 16:30:00,2024-01-24 18:56:58,2024-01-30 12:43:00,12.361477,75.754295,Robbery reported in Mandya area
8324,2025-03-31 18:40:00,2025-03-31 21:36:45,2025-04-13 21:06:00,14.493005,75.946752,Sexual Harassment reported in Kolar area
8325,2025-08-31 15:57:00,2025-08-31 19:27:40,2025-09-06 22:58:00,13.424041,74.81984,Grievous Hurt reported in Kodagu area
8326,2026-02-04 21:05:00,2026-02-04 23:54:20,2026-02-13 20:33:00,14.142318,76.408664,Hurt reported in Chitradurga area
8327,2026-04-18 12:11:00,2026-04-18 15:43:35,2026-05-02 21:41:00,17.701704,77.464652,Kidnapping reported in Bidar area
8328,2026-01-14 15:26:00,2026-01-14 17:48:38,2026-01-22 00:04:00,12.435586,76.604615,Burglary reported in Haveri area
8329,2024-01-05 12:19:00,2024-01-05 15:12:43,2024-01-14 12:45:00,14.154283,75.095706,Theft reported in Shivamogga area
8330,2024-12-02 11:55:00,2024-12-02 17:44:31,2024-12-09 08:46:00,13.104001,77.547401,Hurt reported in Vijayanagara area
8331,2025-05-30 16:51:00,2025-05-30 21:43:40,2025-06-09 11:23:00,12.370933,76.695762,Domestic Violence reported in Haveri area
8332,2026-05-03 09:10:00,2026-05-03 14:09:11,2026-05-12 09:42:00,14.496466,75.98408,Human Trafficking reported in Kolar area
8333,2024-10-29 16:11:00,2024-10-29 20:36:06,2024-11-09 19:41:00,14.136762,75.075972,Rape reported in Shivamogga area
8334,2024-05-21 11:59:00,2024-05-21 12:20:36,2024-05-30 22:39:00,15.116109,76.836706,Dowry Death reported in Dharwad area
8335,2026-01-19 05:25:00,2026-01-19 10:54:09,2026-01-27 09:10:00,11.884305,77.108058,Kidnapping reported in Chamarajanagar area
8336,2024-07-04 14:18:00,2024-07-04 19:00:03,2024-07-18 19:55:00,12.100952,76.824949,Domestic Violence reported in Koppal area
8337,2024-02-11 08:26:00,2024-02-11 10:20:21,2024-02-17 19:52:00,13.244858,75.874066,Murder reported in Chikkamagaluru area
